observationTime,salinity,ph,dissolvedoxygen,dissolvedmethane,cdom,temperature,condition
2022-12-17 18:00:56,33.3959999,8.0155001,4.3969998,0.0679248,2.4489,29.0272999,Safe
2022-12-17 17:30:56,33.3981018,8.0212002,4.4109998,0.0623484,1.9954,29.0254002,Safe
2022-12-17 17:00:56,33.398201,8.0241003,4.427,0.0620775,1.3605,29.0725994,Safe
2022-12-17 16:30:56,33.4001007,8.0257998,4.4520001,0.0642447,0.4535,29.1327991,Safe
2022-12-17 16:00:56,33.4003983,8.0261002,4.4130001,0.06535,2.0861001,29.2614994,Safe
2022-12-17 15:30:56,33.3987999,8.0279999,4.3860002,0.0634293,1.3605,29.2917995,Safe
2022-12-17 15:00:56,33.3885994,8.0274,4.3860002,0.0661772,2.4489,29.1032009,Safe
2022-12-17 14:30:56,33.4059982,8.0285997,4.388,0.0678471,1.6326001,29.1700001,Safe
2022-12-17 14:00:56,33.4141998,8.0337,4.3660002,0.0660374,0.8163,29.2306004,Safe
2022-12-17 13:30:56,33.4146996,8.0310001,4.3709998,0.0646638,4.5349998,29.0962009,Safe
2022-12-17 13:00:56,33.4211998,8.0375004,4.3699999,0.0647976,2.9024,29.0988007,Safe
2022-12-17 12:30:56,33.3903999,8.0395002,4.3779998,0.0665483,1.1791,29.0981007,Safe
2022-12-17 12:00:56,33.4062996,8.0380001,4.3850002,0.0680341,1.0884,29.1126003,Safe
2022-12-17 11:30:56,33.3945999,8.0366001,4.3730001,0.0677567,0.907,29.1177998,Safe
2022-12-17 11:00:56,33.3947983,8.0403004,4.4159999,0.0693477,1.4512,29.2148991,Safe
2022-12-17 10:30:56,33.3871994,8.0356998,4.4200001,0.066124,0.9977,29.0991993,Safe
2022-12-17 10:00:56,33.4028015,8.0398998,4.3699999,0.0697348,6.349,29.1103001,Safe
2022-12-17 09:30:56,33.4005013,8.0377998,4.3990002,0.0669472,1.3605,29.1541996,Safe
2022-12-17 09:00:56,33.4164009,8.0365,4.3330002,0.0675968,0.7256,29.1765003,Safe
2022-12-17 08:30:56,33.4180984,8.0352001,4.2399998,0.0684277,0.7256,29.1667004,Safe
2022-12-17 08:00:56,33.4140015,8.0303001,4.2880001,0.0685303,1.3605,29.0709991,Safe
2022-12-17 07:30:56,33.4219017,8.0304003,4.1599998,0.0717267,0.907,28.9859009,Safe
2022-12-17 07:00:56,33.4188004,8.0277004,4.2610002,0.0756765,0.7256,29.0041008,Safe
2022-12-17 06:30:56,33.4277992,8.0244999,4.053,0.0750988,0.7256,28.9549999,Safe
2022-12-17 06:00:56,33.4099998,8.0243998,3.6860001,0.0788882,0.8163,28.9402008,Safe
2022-12-17 05:30:56,33.4277992,8.0227003,3.6830001,0.079515,0.907,28.9227009,Safe
2022-12-17 05:00:56,33.4253998,8.0278997,3.691,0.078621,0.8163,28.9155006,Safe
2022-12-17 04:30:56,33.4023018,8.0263004,3.7839999,0.0850383,0.8163,28.8631001,Safe
2022-12-17 04:00:56,33.3945999,8.0236998,3.7709999,0.0882329,1.9954,28.8223991,Safe
2022-12-17 03:30:56,33.296299,8.0228004,3.75,0.0861115,0.9977,28.7360992,Safe
2022-12-17 03:00:56,33.2799988,8.0228996,3.648,0.0891775,1.1791,29.0041008,Safe
2022-12-17 02:30:56,33.3148003,8.0206003,3.6070001,0.0942232,1.1791,28.9967003,Safe
2022-12-17 02:00:56,33.3146019,8.0173998,3.4660001,0.0927636,1.9954,28.9918003,Safe
2022-12-17 01:30:56,33.3039017,8.0197001,3.3800001,0.0977748,0.907,28.9979992,Safe
2022-12-17 01:00:56,33.2613983,8.0207996,3.339,0.0990137,2.1768,29.0046997,Safe
2022-12-17 00:30:56,33.2547989,8.0098,3.197,0.0955263,0.2721,29.0419006,Safe
2022-12-17 00:00:56,33.2360001,8.0135002,3.201,0.0974495,1.0884,29.0165997,Safe
2022-12-16 23:30:56,33.2173004,8.0039997,3.0880001,0.0962166,1.5419,29.0177994,Safe
2022-12-16 23:00:56,33.2137985,8.0010004,3.0469999,0.0941922,1.0884,28.9806004,Safe
2022-12-16 22:30:56,33.2122993,8.0017996,3.0209999,0.0941771,0.8163,28.9605999,Safe
2022-12-16 22:00:56,33.2108002,8.0056,3.017,0.0913427,0.4535,28.9463005,Safe
2022-12-16 21:30:56,33.2123985,8.0019999,3.0039999,0.0908312,0.9977,28.9360008,Safe
2022-12-16 21:00:56,33.2134018,8.0145998,2.9649999,0.0925944,0.8163,28.9253998,Safe
2022-12-16 20:30:56,33.2154999,8.0163002,2.8670001,0.0856419,1.7233,28.9419994,Safe
2022-12-16 20:00:56,33.2246017,8.0107002,2.9059999,0.0848519,0.8163,28.9787006,Safe
2022-12-16 19:30:56,33.2599983,8.0112,2.973,0.0837326,1.1791,29.0284996,Safe
2022-12-16 19:00:56,33.2566986,7.9966998,2.9430001,0.0750018,0.3628,29.0254002,Safe
2022-12-16 18:30:56,33.2406998,7.961,3.0420001,0.0750752,0.4535,29.0338993,Safe
2022-12-16 18:00:56,33.2569008,7.9443998,3.0120001,0.0780412,1.2697999,29.0400009,Safe
2022-12-16 17:30:56,33.2960014,7.8280001,3.22,0.0707438,0.7256,29.0146999,Safe
2022-12-16 17:00:56,33.2356987,8.0158997,3.25,0.072045,1.0884,29.0480995,Safe
2022-12-16 16:30:56,33.3012009,8.0115995,3.0829999,0.0755871,0.8163,29.0436993,Safe
2022-12-16 16:00:56,33.354599,8.0162001,3.2290001,0.068675,1.0884,29.0797005,Safe
2022-12-16 15:30:56,33.5519981,8.0138998,3.4760001,0.0717112,0.2721,29.0615005,Safe
2022-12-16 15:00:56,33.4342003,8.0192003,3.52,0.0675719,1.814,29.0510998,Safe
2022-12-16 14:30:56,33.4290009,8.0114002,3.471,0.0676858,2.2674999,29.0681,Safe
2022-12-16 14:00:56,33.3972015,8.0162001,3.648,0.0702139,5.4419999,29.0937004,Safe
2022-12-16 13:30:56,33.5812988,8.0124998,3.734,0.0671738,5.6234002,29.1501999,Safe
2022-12-16 13:00:56,33.2463989,8.0194998,3.6730001,0.067285,1.1791,29.1580009,Safe
2022-12-16 12:30:56,33.2480011,7.994,3.612,0.0720051,1.0884,29.1858006,Safe
2022-12-16 12:00:56,33.2706985,7.9958,3.631,0.0703018,8.6164999,29.2338009,Safe
2022-12-16 11:30:56,33.3130989,7.9951,3.727,0.0737226,4.7164001,29.2819996,Safe
2022-12-16 11:00:56,33.296299,8.0075998,3.8080001,0.0739016,1.4512,29.2621994,Safe
2022-12-16 10:30:56,33.3348007,8.0063,3.3329999,0.0735332,0.9977,29.3117008,Safe
2022-12-16 10:00:56,33.3448982,8.0094995,3.3559999,0.0758732,0.9977,29.2840996,Safe
2022-12-16 09:30:56,33.3582001,7.9947,3.312,0.0741658,6.7118001,29.0223999,Safe
2022-12-16 09:00:56,33.3611984,7.9949999,3.2019999,0.0734472,1.3605,29.0368004,Safe
2022-12-16 08:30:56,33.3595009,7.9884,3.2249999,0.0773143,3.9907999,29.0321007,Safe
2022-12-16 08:00:56,33.3778992,7.9879999,3.28,0.0821796,0.9977,29.0522995,Safe
2022-12-16 07:30:56,33.3642998,7.9895,3.24,0.0797419,0.9977,29.0592995,Safe
2022-12-16 07:00:56,33.3757019,7.9849,3.187,0.0842482,0.907,29.0401993,Safe
2022-12-16 06:30:56,33.3788986,7.9945998,3.286,0.0850703,0.7256,29.0209007,Safe
2022-12-16 06:00:56,33.3739014,7.9906001,3.1830001,0.0841954,0.8163,29.0137005,Safe
2022-12-16 05:30:56,33.3805008,7.9879999,3.023,0.0876177,0.907,28.9904995,Safe
2022-12-16 05:00:56,33.3722,7.9874001,3.1240001,0.0946278,0.9977,28.9841003,Safe
2022-12-16 04:30:56,33.3776016,7.9858999,3.006,0.0865114,0.8163,28.9636993,Safe
2022-12-16 04:00:56,33.3727989,7.9854002,2.721,0.0886071,1.0884,28.9619007,Safe
2022-12-16 03:30:56,33.3759995,7.9888,3.0929999,0.0942232,1.1791,28.9627991,Safe
2022-12-16 03:00:56,33.3905983,7.9819999,3.3429999,0.0892133,0.9977,28.9958,Safe
2022-12-16 02:30:56,33.3866997,7.9902,3.2579999,0.0895636,0.8163,29.0109997,Safe
2022-12-16 02:00:56,33.3885002,7.9889002,3.224,0.0884648,9.0699997,28.9822998,Safe
2022-12-16 01:30:56,33.3866997,7.9875002,3.368,0.0940962,5.5327001,28.9808998,Safe
2022-12-16 01:00:56,33.3905983,7.9791999,3.517,0.0965414,1.9047,28.9636002,Safe
2022-12-16 00:30:56,33.3889999,7.9857001,3.8299999,0.0935308,1.9954,28.9713993,Safe
2022-12-16 00:00:56,33.3810997,7.9875998,3.7479999,0.097074,1.2697999,28.9825993,Safe
2022-12-15 23:30:56,33.3785019,7.9833002,3.723,0.1035714,1.9047,28.9752998,Safe
2022-12-15 23:00:56,33.3722,7.9868999,3.711,0.1004039,4.6257,28.9661999,Safe
2022-12-15 22:30:56,33.3671989,7.9874001,3.6240001,0.1038862,4.1722002,28.9864006,Safe
2022-12-15 22:00:56,33.361599,7.9896998,3.668,0.1027456,1.3605,28.9918003,Safe
2022-12-15 21:30:56,33.362999,7.9685998,3.6830001,0.0884627,3.7186999,29.0060005,Safe
2022-12-15 21:00:56,33.3512001,7.9843998,3.822,0.0737846,3.0838001,28.9979992,Safe
2022-12-15 20:30:56,33.3597984,7.9829998,3.7219999,0.0758856,1.2697999,29.0030994,Safe
2022-12-15 20:00:56,33.3605003,7.9884,4.0380001,0.0734426,3.3559,29.0021992,Safe
2022-12-15 19:30:56,33.3549995,7.9861002,3.9579999,0.0767698,2.2674999,29.0172005,Safe
2022-12-15 19:00:56,33.3391991,7.9823999,4.0450001,0.0811203,4.8070998,29.0321007,Safe
2022-12-15 18:30:56,33.3316994,7.9892998,4.0250001,0.0712382,8.9793005,29.0370998,Safe
2022-12-15 18:00:56,33.3158989,7.9899998,2.961,0.0740243,4.5349998,29.0443993,Safe
2022-12-15 17:30:56,33.3692017,7.9931998,2.9000001,0.083143,1.814,29.0536003,Safe
2022-12-15 17:00:56,33.4065018,7.9926,2.8299999,0.0746607,0.907,29.0597992,Safe
2022-12-15 16:30:56,33.3917007,7.993,3.2379999,0.0744435,1.2697999,29.0424995,Safe
2022-12-15 16:00:56,33.375,7.9959002,3.71,0.0813456,4.3536,29.0823994,Safe
2022-12-15 15:30:56,33.3647995,7.9966002,4.007,0.0750929,1.1791,29.1121998,Safe
2022-12-15 15:00:56,33.3591995,7.9986,4.322,0.0790542,1.4512,29.1273003,Safe
2022-12-15 14:30:56,33.3456993,7.9988999,4.5900002,0.0890699,0.3628,29.1229,Safe
2022-12-15 14:00:56,33.3414001,8.0024004,4.6160002,0.0794016,0.8163,29.1452007,Safe
2022-12-15 13:30:56,33.3321991,7.9994001,4.6339998,0.0902548,2.9024,29.2073002,Safe
2022-12-15 13:00:56,33.3294983,7.9983001,4.6430001,0.0804411,0.9977,29.2078991,Safe
2022-12-15 12:30:56,33.3442993,7.9972,4.6399999,0.0834287,1.1791,29.2819004,Safe
2022-12-15 12:00:56,33.3288994,8.0017004,4.6550002,0.0910825,1.814,29.3393002,Safe
2022-12-15 11:30:56,33.3056984,8.0025997,4.6630001,0.0834723,0.7256,29.1481991,Safe
2022-12-15 11:00:56,33.2818985,8.0051003,4.658,0.0894459,3.3559,28.9724007,Safe
2022-12-15 10:30:56,33.4327011,7.9966002,4.678,0.098893,5.1698999,28.8950005,Safe
2022-12-15 10:00:56,33.468399,7.9879999,4.7309999,0.0945124,1.7233,28.8910007,Safe
2022-12-15 09:30:56,33.5087013,7.9966998,4.6810002,0.1001979,2.3582001,28.9001007,Safe
2022-12-15 09:00:56,33.3849983,7.9977002,4.6999998,0.114343,3.628,28.8826008,Safe
2022-12-15 08:30:56,33.4233017,7.9972,4.698,0.1052314,1.3605,28.8719997,Safe
2022-12-15 08:00:56,33.4578018,8.0080996,4.6950002,0.1112163,1.7233,28.8521004,Safe
2022-12-15 07:30:56,33.5653,8.0066996,4.6859999,0.1230366,4.8978,28.8624001,Safe
2022-12-15 07:00:56,33.5021019,8.0044003,4.678,0.1185895,2.721,28.8512001,Safe
2022-12-15 06:30:56,33.5732002,8.0024004,4.6589999,0.1204573,1.4512,28.8463001,Safe
2022-12-15 06:00:56,33.5592995,8.0050001,4.619,0.1330305,1.1791,28.8598995,Safe
2022-12-15 05:30:56,33.5407982,8.0071001,4.6030002,0.1328686,3.3559,28.8593006,Safe
2022-12-15 05:00:56,33.4306984,8.0059996,4.6040001,0.1512438,0.7256,28.8535004,Safe
2022-12-15 04:30:56,33.6034012,8.0165997,4.5890002,0.1534546,1.5419,28.8558998,Safe
2022-12-14 23:00:56,33.0836983,8.0209999,4.5739999,0.1569662,1.0884,28.8446007,Safe
2022-12-14 22:30:56,33.0806007,8.0211,4.5580001,0.1851178,2.1768,28.8423004,Safe
2022-12-14 21:30:56,33.1179008,8.0205002,4.5469999,0.2672085,1.9047,28.8348007,Safe
2022-12-14 21:00:56,33.1170998,8.0184002,4.5430002,0.0720735,0.8163,28.8335991,Safe
2022-12-14 20:30:56,33.1463013,7.9984002,4.592,0.0740468,1.4512,28.8241997,Safe
2022-12-14 20:00:56,33.1385994,7.987,4.6139998,0.0688671,0.9977,28.8152008,Safe
2022-12-14 19:30:56,33.1388016,7.9879999,4.5609999,0.0699775,4.5349998,28.8097992,Safe
2022-12-14 19:00:56,33.1613998,7.9886999,4.5440001,0.0718222,1.7233,28.8059998,Safe
2022-12-14 18:30:56,33.1697998,7.9900999,4.526,0.0683221,1.3605,28.8036003,Safe
2022-12-14 18:00:56,33.1795006,7.9854999,4.4510002,0.0694627,1.9954,28.8223,Safe
2022-12-14 17:30:56,33.1492996,7.9836001,4.2249999,0.0726652,1.4512,28.8428001,Safe
2022-12-14 17:00:56,33.1197014,7.9931002,4.3340001,0.0688331,0.9977,28.8568001,Safe
2022-12-14 16:00:56,33.1483994,7.9868999,4.5479999,0.0694982,3.4466,28.8514996,Safe
2022-12-14 15:30:56,33.1910019,7.9833002,4.6100001,0.0701818,1.6326001,28.8544006,Safe
2022-12-14 15:00:56,33.1985016,7.9745002,4.6160002,0.0662361,1.0884,28.8525009,Safe
2022-12-14 14:30:56,33.2151985,7.9931002,4.6079998,0.0690588,1.3605,28.875,Safe
2022-12-14 14:00:56,33.2047997,7.9825001,4.5840001,0.0681562,0.9977,28.8771992,Safe
2022-12-14 13:30:56,33.2118988,7.9828,4.5929999,0.0660432,1.5419,28.8813992,Safe
2022-12-14 13:00:56,33.2030983,7.9840999,4.586,0.0683112,0.8163,28.8950005,Safe
2022-12-14 12:30:56,33.2085991,7.9791999,4.5970001,0.0661169,1.0884,28.9123001,Safe
2022-12-14 11:00:56,33.222599,7.9849,4.6160002,0.0638916,0.907,28.9603004,Safe
2022-12-14 10:30:57,33.228199,7.9959002,4.6170001,0.0649788,3.7186999,28.9531994,Safe
2022-12-14 10:00:56,33.2695007,7.9941001,4.6230001,0.0623783,0.8163,28.9962997,Safe
2022-12-14 09:30:56,33.0629997,7.9958,4.6329999,0.0618897,0.6349,29.0158997,Safe
2022-12-14 09:00:56,33.0541992,8.0003004,4.638,0.0626961,1.814,29.0044994,Safe
2022-12-14 08:30:56,33.0606003,8.0100002,4.651,0.0607261,0.6349,29.0293999,Safe
2022-12-14 08:00:56,33.1113014,7.9864001,4.652,0.0623988,1.3605,29.0447998,Safe
2022-12-14 07:30:56,33.1189995,7.9988999,4.6290002,0.0614161,0.3628,29.0881996,Safe
2022-12-14 07:00:56,33.1675987,7.9913001,4.6719999,0.0594019,0.7256,28.9165993,Safe
2022-12-14 06:30:56,33.1898994,7.9640002,4.6490002,0.0606568,1.3605,28.8778,Safe
2022-12-14 06:00:56,33.2134018,7.9768,4.658,0.0656441,5.1698999,29.0650005,Safe
2022-12-14 05:30:56,33.212101,7.9818001,4.6420002,0.0649134,1.9047,29.0137005,Safe
2022-12-14 05:00:56,33.2052002,7.9741001,4.5710001,0.0761499,6.9839001,29.0529003,Safe
2022-12-14 04:30:56,33.1921005,7.9699001,4.5960002,0.0849867,1.1791,28.9006004,Safe
2022-12-14 04:00:56,33.0405006,7.9563999,4.6170001,0.0889323,0.7256,28.8656998,Safe
2022-12-14 03:30:56,33.039299,7.9720001,4.6339998,0.1015362,1.7233,28.8630009,Safe
2022-12-14 03:00:56,33.039299,7.9500999,4.645,0.1090057,3.628,28.8474998,Safe
2022-12-14 02:30:56,33.0344009,7.9786,4.612,0.1129061,8.0723,28.8453999,Safe
2022-12-14 02:00:56,33.0332985,7.9805002,4.619,0.1153698,4.7164001,28.8666992,Safe
2022-12-14 01:30:56,33.0583992,7.9796,4.6160002,0.1132909,4.2628999,28.8269005,Safe
2022-12-14 01:00:56,33.1487007,7.9615998,4.6149998,0.114038,0.9977,28.8185005,Safe
2022-12-14 00:30:56,33.1161995,7.9647999,4.6269999,0.1103848,0.907,28.8353004,Safe
2022-12-14 00:00:56,33.0064011,7.9724998,4.5949998,0.1095867,4.2628999,28.8339996,Safe
2022-12-13 23:30:56,32.9981995,7.9619002,4.6420002,0.1074236,5.3513002,28.7943001,Safe
2022-12-13 23:00:56,33.0812988,7.9847999,4.658,0.1067068,2.0861001,28.8370991,Safe
2022-12-13 22:30:56,32.9831009,7.9752998,4.6919999,0.1053382,1.9047,28.8339996,Safe
2022-12-13 22:00:56,33.1150017,7.987,4.6900001,0.1440632,4.2628999,28.8456001,Safe
2022-12-13 21:00:56,33.0303993,7.9821,4.6560001,0.1415623,1.1791,28.8472996,Safe
2022-12-13 20:30:56,33.010601,7.9892001,4.6529999,0.1390542,0.5442,28.8320007,Safe
2022-12-13 20:00:56,33.0569992,7.9604998,4.8070002,0.140021,1.6326001,28.8248997,Safe
2022-12-13 19:30:56,33.1320992,7.9631,4.677,0.1401121,2.5395999,28.8295002,Safe
2022-12-13 19:00:56,33.0792999,7.9394999,4.842,0.1371774,1.9047,28.8661995,Safe
2022-12-13 18:30:56,33.0460014,7.9387999,4.7449999,0.1355921,6.5304003,28.8260002,Safe
2022-12-13 18:00:56,33.1198006,7.9461999,4.6589999,0.1356828,0.8163,28.8125992,Safe
2022-12-13 17:30:56,33.1702995,7.9754,4.6290002,0.1322261,0.9977,28.8022995,Safe
2022-12-13 17:00:56,33.2024002,7.9405999,4.711,0.1315296,1.1791,28.7903004,Safe
2022-12-13 16:30:56,33.2061005,7.9742999,4.645,0.1294077,0.907,28.7562008,Safe
2022-12-13 16:00:56,33.2067986,7.9822998,4.6230001,0.1239774,1.4512,28.7493,Safe
2022-12-13 15:30:56,33.2639999,7.9804001,4.677,0.1161245,1.3605,28.7604008,Safe
2022-12-13 15:00:56,33.2559013,7.9738002,4.6329999,0.1060014,1.2697999,28.8213997,Safe
2022-12-13 14:30:56,33.5063019,7.9997001,4.6370001,0.1187081,1.4512,28.8467007,Safe
2022-12-13 14:00:56,33.2234993,8.0115995,4.5910001,0.1387625,1.3605,28.8199005,Safe
2022-12-13 13:30:56,33.2528992,8.0002003,4.625,0.1361357,1.6326001,28.7593994,Safe
2022-12-13 13:00:56,33.2386017,8.0025997,4.5830002,0.1350156,4.1722002,28.7000008,Safe
2022-12-13 12:30:56,33.2098999,7.9952002,4.5710001,0.1347753,0.907,28.6830997,Safe
2022-12-13 12:00:56,33.2554016,7.967,4.5900002,0.1331976,0.9977,28.7042999,Safe
2022-12-13 11:30:56,33.7192993,7.9949999,4.6090002,0.1298175,1.814,28.7289009,Safe
2022-12-13 11:00:56,33.3577003,8.0047998,4.6230001,0.1331331,0.8163,28.7919006,Safe
2022-12-13 10:30:56,33.3366013,7.9997001,4.6129999,0.1413576,0.907,28.8071003,Safe
2022-12-13 10:00:56,33.7013016,8.0044003,4.638,0.1408017,1.1791,28.7646008,Safe
2022-12-13 09:30:56,33.357399,7.9963999,4.6479998,0.1431612,1.0884,28.8847008,Safe
2022-12-13 09:00:56,33.3460007,8.0003996,4.6999998,0.1455084,3.5373001,28.9006004,Safe
2022-12-13 08:30:56,33.3633003,8.0014,4.763,0.1448095,1.3605,28.8778992,Safe
2022-12-13 08:00:56,33.4978981,7.9916,4.823,0.1479354,0.8163,28.8995991,Safe
2022-12-13 07:30:56,33.5546989,7.9984999,4.737,0.1489358,1.0884,28.8747005,Safe
2022-12-13 07:00:56,33.4760017,7.9920998,4.7459998,0.1518602,0.7256,28.8398991,Safe
2022-12-13 06:30:56,33.2629013,7.9885001,4.7459998,0.1537918,0.9977,28.8339996,Safe
2022-12-13 06:00:56,33.2080994,7.9793,4.7620001,0.1554419,1.1791,28.8278999,Safe
2022-12-13 05:30:56,33.3745003,7.9825001,4.7740002,0.1563687,0.8163,28.8181992,Safe
2022-12-13 05:00:56,33.2398987,7.9958,4.671,0.1566799,0.9977,28.8388996,Safe
2022-12-13 04:30:56,33.5553017,7.9825001,4.6700001,0.1588231,0.8163,28.8281994,Safe
2022-12-13 04:00:56,34.0014992,7.9633999,4.6680002,0.1608509,0.907,28.8351994,Safe
2022-12-13 03:30:56,34.0365982,7.9561,4.6750002,0.1622901,0.8163,28.8582001,Safe
2022-12-13 03:00:56,34.0825996,7.9720998,4.7280002,0.1622901,0.907,28.8589993,Safe
2022-12-13 02:30:56,34.0078011,7.9794002,4.8400002,0.1647432,0.8163,28.8729992,Safe
2022-12-13 02:00:56,34.0042992,7.9828,4.677,0.1671105,0.9977,28.8642998,Safe
2022-12-13 01:30:56,33.9564018,7.9815001,4.6599998,0.1634171,1.6326001,28.9039001,Safe
2022-12-13 00:30:56,33.9469986,7.9833999,4.6459999,0.1636029,0.8163,28.9006996,Safe
2022-12-13 00:00:56,33.9182014,7.9892998,4.6040001,0.1652706,0.907,28.8941994,Safe
2022-12-12 23:30:56,33.9034996,7.9821,4.5500002,0.1656078,0.8163,28.9013996,Safe
2022-12-12 23:00:56,33.8708992,7.9832001,4.585,0.166969,0.7256,28.8955002,Safe
2022-12-12 22:30:56,33.3065987,7.9737,4.5229998,0.1683503,1.1791,28.8817005,Safe
2022-12-12 22:00:56,33.2699013,7.9954,4.5089998,0.1674536,0.907,28.8532009,Safe
2022-12-12 21:30:56,33.0863991,7.9991002,4.48,0.1684907,1.0884,28.8586006,Safe
2022-12-12 21:00:56,33.0755997,8.0044003,4.4990001,0.1695393,0.8163,28.8479996,Safe
2022-12-12 20:30:56,32.8987999,8.0025997,4.5029998,0.1765954,1.0884,28.8483009,Safe
2022-12-12 20:00:56,33.270401,7.9875998,4.4809999,0.1752006,1.2697999,28.8518009,Safe
2022-12-12 19:30:56,33.3244019,7.9938002,4.4809999,0.1744561,0.8163,28.8463001,Safe
2022-12-12 19:00:56,33.0477982,8.0053997,4.4650002,0.1707653,1.5419,28.8488007,Safe
2022-12-12 18:30:56,33.7078018,8.0115004,4.6040001,0.1619028,0.7256,28.8698006,Safe
2022-12-12 18:00:56,33.4522018,8.0036001,4.5760002,0.1525674,2.0861001,28.844101,Safe
2022-12-12 17:30:56,33.8112984,8.007,4.6149998,0.1401663,0.7256,28.8563004,Safe
2022-12-12 17:00:56,33.7593994,8.0103998,4.6609998,0.1379111,1.0884,28.8686008,Safe
2022-12-12 16:30:56,33.5484009,8.0158005,4.5929999,0.1396879,0.5442,28.8588009,Safe
2022-12-12 16:00:56,33.354599,8.0170002,4.6869998,0.1420646,0.7256,28.8442993,Safe
2022-12-12 15:30:56,33.2294006,7.9981999,4.7529998,0.1439287,0.907,28.8568993,Safe
2022-12-12 15:00:56,33.0573997,7.9872999,4.7589998,0.1489329,0.7256,28.8526993,Safe
2022-12-12 14:30:56,33.1118011,8.0084,4.8210001,0.1510975,1.5419,28.8551006,Safe
2022-12-12 14:00:56,33.1411018,8.0031996,4.8940001,0.1500798,2.5395999,28.8518009,Safe
2022-12-12 13:30:56,33.0680008,8.0099001,4.9229999,0.1511231,0.8163,28.8568993,Safe
2022-12-12 13:00:56,33.0763016,7.9920998,5.02,0.1520187,0.9977,28.8661995,Unsafe
2022-12-12 12:30:56,33.0769997,8.0144997,5.1700001,0.1552123,0.9977,28.8875008,Unsafe
2022-12-12 12:00:56,33.0644989,8.0188999,4.9299998,0.1569591,1.7233,28.8910999,Safe
2022-12-12 11:30:56,33.0415993,7.9987998,4.842,0.158562,0.907,28.9160004,Safe
2022-12-12 11:00:56,32.9575005,8.0122995,4.849,0.1584814,0.8163,28.9617996,Safe
2022-12-12 10:30:56,32.9136009,8.0033998,4.8610001,0.1602566,0.8163,28.844101,Safe
2022-12-12 10:00:56,32.9650993,8.0017996,4.8850002,0.1621932,1.0884,28.8388996,Safe
2022-12-12 09:30:56,32.9826012,7.9987001,4.9120002,0.1630775,0.8163,28.8358994,Safe
2022-12-12 09:00:56,32.9569016,7.9878998,4.948,0.1646685,0.907,28.8388996,Safe
2022-12-12 08:30:56,32.9598999,7.9923,4.9289999,0.1658465,1.1791,28.8544006,Safe
2022-12-12 08:00:56,32.9574013,8.0098,4.9390001,0.1690839,0.7256,28.8855991,Safe
2022-12-12 07:30:56,32.9426003,8.0087996,4.9400001,0.1699376,1.3605,28.8666992,Safe
2022-12-12 07:00:56,32.8536987,8.0139999,4.9369998,0.1665543,0.8163,28.8922005,Safe
2022-12-12 06:30:57,32.8488998,8.0122995,4.9640002,0.1663431,0.907,28.8691998,Safe
2022-12-12 06:00:56,32.8258018,7.9875002,4.927,0.1698302,0.8163,28.8635998,Safe
2022-12-12 05:30:56,32.9020004,7.9828,4.8649998,0.1686988,0.7256,28.8708992,Safe
2022-12-12 05:00:56,32.9320984,7.9713998,4.881,0.1698205,0.6349,28.8733997,Safe
2022-12-12 04:30:56,32.9434013,7.9338002,4.888,0.1704554,0.7256,28.8868008,Safe
2022-12-12 04:00:56,32.8899994,7.9647002,4.9130001,0.1674875,0.6349,28.8446007,Safe
2022-12-12 03:30:56,32.9868011,7.9649,4.8309999,0.1684613,0.7256,28.8526993,Safe
2022-12-12 03:00:56,32.9784012,7.9538999,4.776,0.1689503,0.6349,28.8717003,Safe
2022-12-12 02:30:56,33.0307999,7.9576001,4.763,0.1607482,0.6349,28.8607998,Safe
2022-12-12 02:00:56,33.0326004,7.9786,4.8060002,0.1581208,0.8163,28.8563004,Safe
2022-12-12 01:30:57,33.1122017,7.9527998,4.7779999,0.1519544,0.907,28.8456993,Safe
2022-12-12 01:00:56,33.1178017,7.9691,4.6900001,0.1525232,0.8163,28.8435001,Safe
2022-12-12 00:30:56,33.1151009,7.9801002,4.546,0.1468395,0.7256,28.8204994,Safe
2022-12-12 00:00:56,33.1226997,7.9601998,4.5279999,0.1456717,0.6349,28.8045998,Safe
2022-12-11 23:30:56,33.1248016,7.9951,4.428,0.144366,0.8163,28.7903004,Safe
2022-12-11 23:00:56,33.1301994,8.0044003,4.395,0.1418153,0.7256,28.7847004,Safe
2022-12-11 22:30:56,33.1761017,8.0332003,4.3870001,0.1413146,0.7256,28.7696991,Safe
2022-12-11 22:00:56,33.2013016,8.0379,4.3709998,0.138615,0.7256,28.7647991,Safe
2022-12-11 21:30:56,33.1903992,8.0291996,4.3460002,0.1352172,0.8163,28.7576008,Safe
2022-12-11 21:00:56,33.1884995,8.0201998,4.3369999,0.1351459,0.6349,28.7542,Safe
2022-12-11 20:30:56,33.174099,8.0017996,4.348,0.1361512,0.7256,28.7497005,Safe
2022-12-11 20:00:56,33.1520004,7.9938998,4.3590002,0.1312087,0.6349,28.7448997,Safe
2022-12-11 19:30:56,33.1590996,7.993,4.3709998,0.13159,0.7256,28.7444,Safe
2022-12-11 19:00:56,33.1385002,7.9910002,4.3779998,0.1336092,0.8163,28.7380009,Safe
2022-12-11 18:30:56,33.1338997,7.9895,4.3769999,0.1334491,0.8163,28.7402992,Safe
2022-12-11 18:00:56,33.1360016,7.9712,4.3530002,0.1367775,0.7256,28.7474003,Safe
